starttime;site;masl;magl;x;y;sensor;temperature;humidity
2025-01-03 04:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.33;95.36
2025-01-03 05:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.31;95.46
2025-01-03 05:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.34;95.28
2025-01-03 05:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.2;95.1
2025-01-03 05:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.2;94.7
2025-01-03 05:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.1;94.07
2025-01-03 05:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.04;93.61
2025-01-03 06:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.09;93.85
2025-01-03 06:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.18;93.93
2025-01-03 06:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.25;93.94
2025-01-03 06:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.47;94.04
2025-01-03 06:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.49;94.23
2025-01-03 06:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.41;94.46
2025-01-03 07:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.45;94.23
2025-01-03 07:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.55;94.52
2025-01-03 07:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.41;93.46
2025-01-03 07:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.25;93.05
2025-01-03 07:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.24;92.74
2025-01-03 07:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.26;92.46
2025-01-03 08:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.31;92
2025-01-03 08:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.37;92
2025-01-03 08:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.29;90.34
2025-01-03 08:30;Bülach - Feldermösli;417;2;2682216;1262843;531;1.06;87.12
2025-01-03 08:40;Bülach - Feldermösli;417;2;2682216;1262843;531;1.39;85.77
2025-01-03 08:50;Bülach - Feldermösli;417;2;2682216;1262843;531;2.38;81.53
2025-01-03 09:00;Bülach - Feldermösli;417;2;2682216;1262843;531;2.67;79.68
2025-01-03 09:10;Bülach - Feldermösli;417;2;2682216;1262843;531;2.22;79.82
2025-01-03 09:20;Bülach - Feldermösli;417;2;2682216;1262843;531;2.38;80.1
2025-01-03 09:30;Bülach - Feldermösli;417;2;2682216;1262843;531;2.31;79.16
2025-01-03 09:40;Bülach - Feldermösli;417;2;2682216;1262843;531;2.34;79.05
2025-01-03 09:50;Bülach - Feldermösli;417;2;2682216;1262843;531;2.31;80.65
2025-01-03 10:00;Bülach - Feldermösli;417;2;2682216;1262843;531;2.16;78.98
2025-01-03 10:10;Bülach - Feldermösli;417;2;2682216;1262843;531;2.16;79.72
2025-01-03 10:20;Bülach - Feldermösli;417;2;2682216;1262843;531;1.61;79.37
2025-01-03 10:30;Bülach - Feldermösli;417;2;2682216;1262843;531;1.95;79.37
2025-01-03 10:40;Bülach - Feldermösli;417;2;2682216;1262843;531;0.97;81.94
2025-01-03 10:50;Bülach - Feldermösli;417;2;2682216;1262843;531;1.28;81.97
2025-01-03 11:00;Bülach - Feldermösli;417;2;2682216;1262843;531;1.3;81.3
2025-01-03 11:10;Bülach - Feldermösli;417;2;2682216;1262843;531;1.22;80.62
2025-01-03 11:20;Bülach - Feldermösli;417;2;2682216;1262843;531;1.15;81.33
2025-01-03 11:30;Bülach - Feldermösli;417;2;2682216;1262843;531;1.08;81.69
2025-01-03 11:40;Bülach - Feldermösli;417;2;2682216;1262843;531;1.92;80.43
2025-01-03 11:50;Bülach - Feldermösli;417;2;2682216;1262843;531;2.91;77.28
2025-01-03 12:00;Bülach - Feldermösli;417;2;2682216;1262843;531;1.81;79.9
2025-01-03 12:10;Bülach - Feldermösli;417;2;2682216;1262843;531;2.44;75.49
2025-01-03 12:20;Bülach - Feldermösli;417;2;2682216;1262843;531;1.43;80.94
2025-01-03 12:30;Bülach - Feldermösli;417;2;2682216;1262843;531;2.16;77.76
2025-01-03 12:40;Bülach - Feldermösli;417;2;2682216;1262843;531;2.43;76.68
2025-01-03 12:50;Bülach - Feldermösli;417;2;2682216;1262843;531;2.89;76.29
2025-01-03 13:00;Bülach - Feldermösli;417;2;2682216;1262843;531;2.92;75.46
2025-01-03 13:10;Bülach - Feldermösli;417;2;2682216;1262843;531;2.91;76.03
2025-01-03 13:20;Bülach - Feldermösli;417;2;2682216;1262843;531;1.69;78.95
2025-01-03 13:30;Bülach - Feldermösli;417;2;2682216;1262843;531;1.21;80.1
2025-01-03 13:40;Bülach - Feldermösli;417;2;2682216;1262843;531;1.35;80.67
2025-01-03 13:50;Bülach - Feldermösli;417;2;2682216;1262843;531;1.04;82.13
2025-01-03 14:00;Bülach - Feldermösli;417;2;2682216;1262843;531;1.14;81.72
2025-01-03 14:10;Bülach - Feldermösli;417;2;2682216;1262843;531;1.03;81.82
2025-01-03 14:20;Bülach - Feldermösli;417;2;2682216;1262843;531;0.91;82.3
2025-01-03 14:30;Bülach - Feldermösli;417;2;2682216;1262843;531;0.96;82.13
2025-01-03 14:40;Bülach - Feldermösli;417;2;2682216;1262843;531;0.85;81.35
2025-01-03 14:50;Bülach - Feldermösli;417;2;2682216;1262843;531;0.65;81.06
2025-01-03 15:00;Bülach - Feldermösli;417;2;2682216;1262843;531;0.46;82.59
2025-01-03 15:10;Bülach - Feldermösli;417;2;2682216;1262843;531;0.35;82.72
2025-01-03 15:20;Bülach - Feldermösli;417;2;2682216;1262843;531;0.29;81.82
2025-01-03 15:30;Bülach - Feldermösli;417;2;2682216;1262843;531;0.08;82.67
2025-01-03 15:40;Bülach - Feldermösli;417;2;2682216;1262843;531;0.04;83.76
2025-01-03 15:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.19;84.42
2025-01-03 16:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.11;84.42
2025-01-03 16:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.25;83.88
2025-01-03 16:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.2;81.49
2025-01-03 16:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.37;81.76
2025-01-03 16:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.45;81.46
2025-01-03 16:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.49;82.32
2025-01-03 17:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.74;82.69
2025-01-03 17:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.89;83.71
2025-01-03 17:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.29;86.16
2025-01-03 17:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.63;89.07
2025-01-03 17:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.64;87.71
2025-01-03 17:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.64;87.91
2025-01-03 18:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.89;89.28
2025-01-03 18:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.95;90.59
2025-01-03 18:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.9;90.24
2025-01-03 18:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.83;89.05
2025-01-03 18:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.22;89.64
2025-01-03 18:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.08;88.74
2025-01-03 19:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.01;89.28
2025-01-03 19:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.2;88.51
2025-01-03 19:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.25;87.74
2025-01-03 19:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.3;87.66
2025-01-03 19:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.4;88.31
2025-01-03 20:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.39;88.96
2025-01-03 20:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.59;89.72
2025-01-03 20:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.72;90.85
2025-01-03 20:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.58;90.79
2025-01-03 20:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.53;89.61
2025-01-03 20:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.83;89.86
2025-01-03 21:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.04;89.94
2025-01-03 21:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.25;91.11
2025-01-03 21:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.25;91.15
2025-01-03 21:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.32;90.95
2025-01-03 21:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.43;91.53
2025-01-03 21:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.52;92.37
2025-01-03 22:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.53;91.5
2025-01-03 22:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.67;90.74
2025-01-03 22:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.98;91.15
2025-01-03 22:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.17;92.21
2025-01-03 22:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.08;92.98
2025-01-03 22:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.12;93.31
2025-01-03 23:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.13;93.11
2025-01-03 23:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.25;93.2
2025-01-03 23:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.47;93.14
2025-01-03 23:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.6;93.44
2025-01-03 23:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.58;94.03
2025-01-03 23:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.63;94.29
2025-01-04 00:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.76;94.25
2025-01-04 00:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.79;94.64
2025-01-04 00:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.84;94.9
2025-01-04 00:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.08;94.77
2025-01-04 00:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.04;94.91
2025-01-04 01:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.04;94.82
2025-01-04 01:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.17;94.72
2025-01-04 01:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.24;94.85
2025-01-04 01:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.21;94.88
2025-01-04 01:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.49;94.81
2025-01-04 02:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.58;94.72
2025-01-04 02:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.8;94.62
2025-01-04 02:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.7;95
2025-01-04 02:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.64;95.2
2025-01-04 02:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.61;95.02
2025-01-04 02:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.67;95
2025-01-04 03:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.78;94.82
2025-01-04 03:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.9;94.99
2025-01-04 03:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.11;94.66
2025-01-04 03:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.03;94.92
2025-01-04 03:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.1;94.65
2025-01-04 03:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.24;94.61
2025-01-04 04:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.38;94.38
2025-01-04 04:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.56;94.34
2025-01-04 04:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.39;94.72
2025-01-04 04:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.3;94.97
2025-01-04 04:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.53;94.59
2025-01-04 04:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.54;94.74
2025-01-04 05:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.59;94.81
2025-01-04 05:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.55;94.88
2025-01-04 05:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.51;95.35
2025-01-04 05:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.58;95.52
2025-01-04 05:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.61;95.52
2025-01-04 06:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.18;95.62
2025-01-04 06:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.06;95.46
2025-01-04 06:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-6;95.37
2025-01-04 06:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-6.03;95.23
2025-01-04 06:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.88;95.33
2025-01-04 06:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.73;95.33
2025-01-04 07:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.62;95.39
2025-01-04 07:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.59;95.44
2025-01-04 07:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.58;95.33
2025-01-04 07:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.61;95.3
2025-01-04 07:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.65;95.33
2025-01-04 07:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.67;95.33
2025-01-04 08:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.6;95.33
2025-01-04 08:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.43;95.31
2025-01-04 08:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.29;95.18
2025-01-04 08:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.07;95.19
2025-01-04 08:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.98;95.14
2025-01-04 08:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.1;94.99
2025-01-04 09:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-5.02;95.14
2025-01-04 09:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.86;95.08
2025-01-04 09:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.75;95.09
2025-01-04 09:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.44;95.11
2025-01-04 09:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-4;95.15
2025-01-04 10:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-4.08;94.78
2025-01-04 10:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.95;95.16
2025-01-04 10:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.95;95.13
2025-01-04 10:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.96;94.9
2025-01-04 10:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.75;94.74
2025-01-04 10:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.98;93.82
2025-01-04 11:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.73;92.63
2025-01-04 11:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.52;92.43
2025-01-04 11:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.31;92.11
2025-01-04 11:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.45;91.34
2025-01-04 11:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.07;91.01
2025-01-04 11:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.98;90.21
2025-01-04 12:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-3.04;89.65
2025-01-04 12:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.77;91.61
2025-01-04 12:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.98;91.01
2025-01-04 12:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.85;90.7
2025-01-04 12:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.65;89.38
2025-01-04 13:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.46;88.47
2025-01-04 13:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.88;89.03
2025-01-04 13:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.58;88.89
2025-01-04 13:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.01;87.02
2025-01-04 13:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.36;87.88
2025-01-04 13:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.34;88.14
2025-01-04 14:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.49;88.56
2025-01-04 14:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.52;88.96
2025-01-04 14:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.59;88.78
2025-01-04 14:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.59;88.76
2025-01-04 14:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.47;88.62
2025-01-04 14:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.38;88.85
2025-01-04 15:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.45;88.59
2025-01-04 15:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.39;89.1
2025-01-04 15:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.33;89.16
2025-01-04 15:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.3;89.21
2025-01-04 15:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.31;88.28
2025-01-04 15:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.2;88.62
2025-01-04 16:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.22;88.9
2025-01-04 16:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.24;88.48
2025-01-04 16:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.26;88.57
2025-01-04 16:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.25;89.05
2025-01-04 16:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.24;89.19
2025-01-04 16:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.25;88.59
2025-01-04 17:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.09;88.51
2025-01-04 17:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.11;89.25
2025-01-04 17:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.13;89.02
2025-01-04 17:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.33;91.66
2025-01-04 17:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.4;92.69
2025-01-04 17:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.39;93.26
2025-01-04 18:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.38;93.17
2025-01-04 18:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.33;93.41
2025-01-04 18:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.25;93.64
2025-01-04 18:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.3;93.78
2025-01-04 18:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.38;93.88
2025-01-04 18:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.44;94.08
2025-01-04 19:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.49;94.4
2025-01-04 19:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.48;94.31
2025-01-04 19:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.44;94.46
2025-01-04 19:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.44;94.46
2025-01-04 19:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.43;94.43
2025-01-04 19:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.39;94.54
2025-01-04 20:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.34;94.8
2025-01-04 20:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.31;94.97
2025-01-04 20:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.23;95.17
2025-01-04 20:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.15;95.29
2025-01-04 20:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-2.15;95.12
2025-01-04 20:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.88;95.1
2025-01-04 21:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.81;95.09
2025-01-04 21:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.75;95.09
2025-01-04 21:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.71;94.94
2025-01-04 21:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.63;95.06
2025-01-04 21:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.63;95.06
2025-01-04 21:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.61;95
2025-01-04 22:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.42;95.1
2025-01-04 22:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.38;95.16
2025-01-04 22:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.4;94.99
2025-01-04 22:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.5;94.65
2025-01-04 22:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.33;94.99
2025-01-04 23:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.32;94.76
2025-01-04 23:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-1.05;95.26
2025-01-04 23:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.87;95.48
2025-01-04 23:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.91;95.28
2025-01-04 23:50;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.67;95.5
2025-01-05 00:00;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.41;95.49
2025-01-05 00:10;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.2;95.7
2025-01-05 00:20;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.2;95.65
2025-01-05 00:30;Bülach - Feldermösli;417;2;2682216;1262843;531;-0.08;95.56
2025-01-05 00:40;Bülach - Feldermösli;417;2;2682216;1262843;531;-0;95.75
2025-01-05 00:50;Bülach - Feldermösli;417;2;2682216;1262843;531;0.05;95.92
2025-01-05 01:00;Bülach - Feldermösli;417;2;2682216;1262843;531;0.11;96.01
2025-01-05 01:10;Bülach - Feldermösli;417;2;2682216;1262843;531;0.15;96.14
2025-01-05 01:20;Bülach - Feldermösli;417;2;2682216;1262843;531;0.16;96.34
2025-01-05 01:30;Bülach - Feldermösli;417;2;2682216;1262843;531;0.26;96.43
2025-01-05 01:40;Bülach - Feldermösli;417;2;2682216;1262843;531;0.32;96.42
2025-01-05 01:50;Bülach - Feldermösli;417;2;2682216;1262843;531;0.65;96.62
2025-01-05 02:00;Bülach - Feldermösli;417;2;2682216;1262843;531;1.02;96.37
2025-01-05 02:10;Bülach - Feldermösli;417;2;2682216;1262843;531;1.16;95.88
2025-01-05 02:20;Bülach - Feldermösli;417;2;2682216;1262843;531;1.31;95.29
2025-01-05 02:30;Bülach - Feldermösli;417;2;2682216;1262843;531;1.35;94.98
2025-01-05 02:40;Bülach - Feldermösli;417;2;2682216;1262843;531;1.47;95.02
2025-01-05 02:50;Bülach - Feldermösli;417;2;2682216;1262843;531;1.58;94.93
2025-01-05 03:00;Bülach - Feldermösli;417;2;2682216;1262843;531;1.71;94.81
2025-01-05 03:10;Bülach - Feldermösli;417;2;2682216;1262843;531;1.63;94.78
2025-01-05 03:20;Bülach - Feldermösli;417;2;2682216;1262843;531;1.68;95.16
2025-01-05 03:30;Bülach - Feldermösli;417;2;2682216;1262843;531;1.58;95.24
